quotation_id,rep_id,customer_tier,n_lines_raw,blended_overage_pct,worst_line_overage_pct,n_lines,n_flagged_lines,flagged_value_share,log_total_value,thin_margin_value_share,tier_ordinal,avg_discount_pct,max_discount_pct,seniority,is_quarter_end,discount_vs_rep_baseline,latent_risk,risk_label
Q-02050,REP-03,Silver,1,0.0,0.0,1.0,0.0,0.0,5.01728,0.0,1.0,1.67,1.67,2.0,1.0,-2.608836,0.0,0
Q-02051,REP-04,Bronze,3,0.143541,5.36,3.0,2.0,0.057008,10.462989,0.985855,0.0,0.890647,10.36,0.0,1.0,-4.903349,1.9622,2
Q-02052,REP-04,Silver,4,2.620405,5.63,4.0,1.0,0.465436,11.456736,0.465436,1.0,9.920496,15.63,0.0,0.0,4.1265,3.6442,2
Q-02053,REP-02,Silver,2,0.0,0.0,2.0,0.0,0.0,11.26191,1.0,1.0,9.739332,9.97,0.0,1.0,3.549352,1.4283,1
Q-02054,REP-04,Gold,1,0.0,0.0,1.0,0.0,0.0,8.839422,1.0,2.0,1.35,1.35,0.0,0.0,-4.443996,0.1675,0
Q-02055,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,10.778977,0.0875,2.0,3.606625,4.84,2.0,0.0,-2.514837,0.0,0
Q-02056,REP-06,Silver,4,0.0,0.0,4.0,0.0,0.0,10.047631,0.441558,1.0,6.424026,9.3,2.0,0.0,0.302564,0.0,0
Q-02057,REP-04,Bronze,4,7.724481,10.37,4.0,4.0,1.0,10.220158,0.087432,0.0,12.724481,15.37,0.0,0.0,6.930485,4.9325,2
Q-02058,REP-08,Bronze,2,2.012991,3.27,2.0,2.0,1.0,11.159118,0.0,0.0,7.012991,8.27,0.0,0.0,-2.675405,1.7902,1
Q-02059,REP-04,Gold,3,0.0,0.0,3.0,0.0,0.0,11.225257,0.008,2.0,3.1052,5.85,0.0,0.0,-2.688796,0.1894,0
Q-02060,REP-04,Gold,2,0.0,0.0,2.0,0.0,0.0,11.582461,1.0,2.0,4.320597,7.94,0.0,0.0,-1.473399,1.0033,0
Q-02061,REP-07,Silver,2,0.0,0.0,2.0,0.0,0.0,9.31479,0.810811,1.0,6.032162,8.57,1.0,0.0,-3.113881,0.0184,0
Q-02062,REP-05,Silver,2,0.0,0.0,2.0,0.0,0.0,10.862857,1.0,1.0,4.958276,7.11,2.0,1.0,1.145498,0.615,0
Q-02063,REP-06,Silver,5,0.0,0.0,5.0,0.0,0.0,10.611302,0.295639,1.0,0.953788,7.53,2.0,0.0,-5.167674,0.0,0
Q-02064,REP-07,Gold,1,0.0,0.0,1.0,0.0,0.0,10.308986,1.0,2.0,6.86,6.86,1.0,0.0,-2.286043,0.06,0
Q-02065,REP-04,Silver,4,0.0,0.0,4.0,0.0,0.0,10.370393,0.134796,1.0,6.146207,7.85,0.0,1.0,0.352211,0.57,0
Q-02066,REP-08,Gold,4,0.0,0.0,4.0,0.0,0.0,11.383511,0.439335,2.0,6.091609,8.16,0.0,0.0,-3.596787,0.5338,0
Q-02067,REP-05,Silver,3,0.0,0.0,3.0,0.0,0.0,9.381854,0.977254,1.0,2.983985,4.37,2.0,0.0,-0.828793,0.0,0
Q-02068,REP-04,Silver,5,0.0,0.0,5.0,0.0,0.0,11.982935,0.7975,1.0,7.908925,9.81,0.0,1.0,2.114929,2.002,1
Q-02069,REP-02,Silver,3,0.0,0.0,3.0,0.0,0.0,11.188593,0.435685,1.0,3.452199,7.02,0.0,0.0,-2.737781,0.6221,0
Q-02070,REP-05,Bronze,2,0.106814,2.65,2.0,1.0,0.040307,10.860939,1.0,0.0,4.11833,7.65,2.0,1.0,0.305552,1.2154,1
Q-02071,REP-05,Silver,1,0.0,0.0,1.0,0.0,0.0,9.341456,1.0,1.0,2.3,2.3,2.0,0.0,-1.512778,0.0,0
Q-02072,REP-04,Bronze,1,11.53,11.53,1.0,1.0,1.0,9.575053,1.0,0.0,16.53,16.53,0.0,1.0,10.736004,12.0735,2
Q-02073,REP-07,Silver,4,5.749667,7.72,4.0,2.0,0.932235,11.590081,0.0611,1.0,15.550481,17.72,1.0,0.0,6.404439,3.6778,2
Q-02074,REP-04,Bronze,3,0.794953,1.26,3.0,1.0,0.630915,10.769558,0.895899,0.0,5.484448,6.26,0.0,0.0,-0.309548,1.6954,1
Q-02075,REP-05,Silver,3,0.0,0.0,3.0,0.0,0.0,10.085851,1.0,1.0,0.21675,1.85,2.0,0.0,-3.596028,0.0,0
Q-02076,REP-03,Silver,4,0.003952,0.15,4.0,1.0,0.026349,11.64269,0.079048,1.0,6.864441,10.15,2.0,1.0,2.585605,0.6421,0
Q-02077,REP-06,Silver,3,0.0,0.0,3.0,0.0,0.0,11.712604,0.06552,1.0,6.443473,6.84,2.0,0.0,0.322011,0.2335,0
Q-02078,REP-07,Silver,4,0.016572,0.41,4.0,1.0,0.04042,11.502481,0.953921,1.0,8.20861,10.41,1.0,1.0,-0.937433,1.3383,1
Q-02079,REP-03,Bronze,1,0.0,0.0,1.0,0.0,0.0,10.308986,1.0,0.0,2.8,2.8,2.0,0.0,-1.478836,0.2,0
Q-02080,REP-07,Silver,4,0.152982,6.37,4.0,1.0,0.024016,11.22459,0.290861,1.0,8.630574,16.37,1.0,0.0,-0.515469,1.0938,0
Q-02081,REP-02,Gold,2,0.0,0.0,2.0,0.0,0.0,9.635673,0.588235,2.0,4.641176,4.9,0.0,0.0,-1.548803,0.011,0
Q-02082,REP-03,Bronze,1,0.0,0.0,1.0,0.0,0.0,11.915058,0.0,0.0,4.4,4.4,2.0,1.0,0.121164,1.0958,1
Q-02083,REP-03,Bronze,2,0.500294,0.63,2.0,1.0,0.794118,9.923339,0.0,0.0,5.170882,5.63,2.0,1.0,0.892046,0.2994,0
Q-02084,REP-06,Gold,4,1.517019,2.29,4.0,1.0,0.662454,11.650302,0.858575,2.0,11.14837,14.29,2.0,1.0,5.026908,2.3645,2
Q-02085,REP-02,Silver,2,1.87907,5.05,2.0,1.0,0.372093,9.46506,0.627907,1.0,10.359535,15.05,0.0,1.0,4.169555,2.0276,1
Q-02086,REP-06,Bronze,4,6.690138,9.44,4.0,4.0,1.0,9.149634,0.350691,0.0,11.690138,14.44,2.0,1.0,5.568677,4.7281,2
Q-02087,REP-06,Silver,3,0.0,0.0,3.0,0.0,0.0,9.939385,0.578871,1.0,4.091476,5.02,2.0,0.0,-2.029985,0.0,0
Q-02088,REP-05,Silver,2,0.0,0.0,2.0,0.0,0.0,10.891187,0.256983,1.0,4.868045,5.86,2.0,0.0,1.055267,0.0,0
Q-02089,REP-05,Gold,2,0.0,0.0,2.0,0.0,0.0,9.185125,0.0,2.0,5.329231,6.46,2.0,0.0,1.516453,0.0,0
Q-02090,REP-05,Silver,6,0.0,0.0,6.0,0.0,0.0,11.518072,0.945133,1.0,4.459974,6.76,2.0,0.0,0.647196,0.5374,1
Q-02091,REP-06,Bronze,1,9.5,9.5,1.0,1.0,1.0,8.748464,1.0,0.0,14.5,14.5,2.0,1.0,8.378538,9.4775,2
Q-02092,REP-03,Bronze,5,0.721138,4.0,5.0,2.0,0.784803,11.822914,0.121021,0.0,4.922968,9.0,2.0,0.0,0.644131,1.3826,1
Q-02093,REP-01,Gold,6,0.0,0.0,6.0,0.0,0.0,11.963848,0.160535,2.0,2.396436,13.52,0.0,0.0,-3.179411,0.9564,0
Q-02094,REP-08,Silver,4,1.263158,2.46,4.0,2.0,0.757895,9.564582,0.715789,1.0,11.179053,12.46,0.0,0.0,1.490656,1.6156,1
Q-02095,REP-08,Gold,4,0.0,0.0,4.0,0.0,0.0,9.967213,0.33779,2.0,7.618994,10.59,0.0,1.0,-2.069403,0.3734,0
Q-02096,REP-04,Silver,2,0.0,0.0,2.0,0.0,0.0,10.524091,1.0,1.0,6.001855,6.2,0.0,0.0,0.207859,0.64,0
Q-02097,REP-03,Gold,4,0.0,0.0,4.0,0.0,0.0,11.137519,0.484716,2.0,1.712751,3.69,2.0,0.0,-2.566085,0.0,0
Q-02098,REP-02,Silver,3,0.095297,8.67,3.0,2.0,0.610811,10.924156,0.394595,1.0,7.950865,18.67,0.0,0.0,1.760885,1.4729,1
Q-02099,REP-05,Silver,3,0.0,0.0,3.0,0.0,0.0,11.355406,0.161545,1.0,2.889716,3.08,2.0,0.0,-0.923062,0.0,0
Q-02100,REP-06,Bronze,2,3.838737,4.09,2.0,1.0,0.938567,10.755368,0.938567,0.0,8.565973,9.09,2.0,0.0,2.444511,3.9813,2
Q-02101,REP-04,Silver,3,0.0,0.0,3.0,0.0,0.0,9.563529,0.0,1.0,2.780969,6.42,0.0,0.0,-3.013026,0.0,0
Q-02102,REP-05,Silver,6,0.0,0.0,6.0,0.0,0.0,10.81106,0.27237,1.0,1.358267,2.9,2.0,0.0,-2.454511,0.0,0
Q-02103,REP-04,Gold,2,0.0,0.0,2.0,0.0,0.0,10.75366,1.0,2.0,5.720962,5.97,0.0,0.0,-0.073034,0.5,0
Q-02104,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,11.298816,0.986064,2.0,6.4928,6.83,2.0,0.0,0.371338,0.175,0
Q-02105,REP-04,Bronze,5,1.7042,6.44,5.0,2.0,0.28,11.695255,0.1625,0.0,5.2536,11.44,0.0,0.0,-0.540396,2.7424,2
Q-02106,REP-06,Silver,5,0.829224,2.27,5.0,1.0,0.365297,11.092869,0.392694,1.0,8.048447,12.27,2.0,0.0,1.926986,0.8897,0
Q-02107,REP-01,Bronze,1,0.59,0.59,1.0,1.0,1.0,11.870607,0.0,0.0,5.59,5.59,0.0,1.0,0.014153,1.9544,1
Q-02108,REP-04,Silver,1,0.0,0.0,1.0,0.0,0.0,3.828641,0.0,1.0,9.37,9.37,0.0,1.0,3.576004,0.2304,0
Q-02109,REP-02,Bronze,2,2.631498,3.67,2.0,2.0,1.0,11.959059,0.0,0.0,7.631498,8.67,0.0,0.0,1.441518,2.8108,2
Q-02110,REP-03,Silver,2,1.191304,1.37,2.0,1.0,0.869565,11.652696,1.0,1.0,9.886957,11.37,2.0,0.0,5.60812,1.8397,1
Q-02111,REP-08,Silver,5,0.54864,3.37,5.0,2.0,0.823667,11.538505,0.87143,1.0,9.89562,13.37,0.0,0.0,0.207224,1.9389,1
Q-02112,REP-01,Bronze,2,2.4741,3.58,2.0,2.0,1.0,11.014786,0.987411,0.0,7.4741,8.58,0.0,1.0,1.898253,3.9526,2
Q-02113,REP-04,Bronze,5,2.213197,7.33,5.0,3.0,0.681391,11.413669,0.628382,0.0,5.907399,12.33,0.0,0.0,0.113403,3.6024,2
Q-02114,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,11.743251,0.122319,2.0,11.583455,12.63,2.0,0.0,5.461994,0.0764,0
Q-02115,REP-01,Silver,1,0.0,0.0,1.0,0.0,0.0,4.51086,0.0,1.0,4.27,4.27,0.0,0.0,-1.305847,0.0,0
Q-02116,REP-06,Silver,4,1.771575,2.26,4.0,1.0,0.783883,11.856274,0.210691,1.0,10.173007,12.26,2.0,0.0,4.051546,1.4632,0
Q-02117,REP-03,Silver,1,0.86,0.86,1.0,1.0,1.0,9.575053,1.0,1.0,10.86,10.86,2.0,0.0,6.581164,0.667,1
Q-02118,REP-01,Gold,4,0.0,0.0,4.0,0.0,0.0,10.526775,0.107239,2.0,4.740965,9.42,0.0,1.0,-0.834882,0.3798,0
Q-02119,REP-05,Silver,1,0.0,0.0,1.0,0.0,0.0,4.836282,0.0,1.0,1.27,1.27,2.0,0.0,-2.542778,0.0,0
Q-02120,REP-05,Silver,3,0.0,0.0,3.0,0.0,0.0,10.811766,0.927419,1.0,3.006935,3.23,2.0,0.0,-0.805842,0.1034,0
Q-02121,REP-01,Silver,2,0.0,0.0,2.0,0.0,0.0,10.422311,0.392857,1.0,2.796429,3.48,0.0,0.0,-2.779419,0.2761,0
Q-02122,REP-08,Silver,4,0.040546,1.98,4.0,2.0,0.123731,11.967822,0.060914,1.0,9.245888,11.98,0.0,1.0,-0.442508,1.8196,1
Q-02123,REP-05,Silver,2,0.0,0.0,2.0,0.0,0.0,10.208064,0.0,1.0,2.111416,2.16,2.0,0.0,-1.701362,0.0,0
Q-02124,REP-05,Bronze,4,0.070332,7.74,4.0,3.0,0.029862,11.096971,0.992876,0.0,2.072606,12.74,2.0,1.0,-1.740172,1.8373,1
Q-02125,REP-06,Gold,3,0.0,0.0,3.0,0.0,0.0,11.638685,0.777778,2.0,7.564074,9.21,2.0,0.0,1.442613,0.3328,0
Q-02126,REP-02,Bronze,5,1.597907,6.44,5.0,2.0,0.699918,11.021101,0.802944,0.0,5.756664,11.44,0.0,0.0,-0.433316,2.5241,2
Q-02127,REP-06,Gold,4,0.0,0.0,4.0,0.0,0.0,11.017333,0.19698,2.0,3.935693,5.92,2.0,0.0,-2.185769,0.0,0
Q-02128,REP-06,Silver,4,0.0,0.0,4.0,0.0,0.0,10.055393,0.579897,1.0,1.910567,5.52,2.0,0.0,-4.210895,0.0,0
Q-02129,REP-04,Bronze,2,0.0,0.0,2.0,0.0,0.0,11.960786,0.0,0.0,1.047085,3.28,0.0,0.0,-4.746911,1.3041,1
Q-02130,REP-01,Silver,3,0.0,0.0,3.0,0.0,0.0,11.27214,0.610687,1.0,1.178168,1.99,0.0,0.0,-4.397679,0.7709,0
Q-02131,REP-05,Gold,2,0.0,0.0,2.0,0.0,0.0,11.378262,0.732265,2.0,6.138421,7.37,2.0,0.0,2.325643,0.0911,0
Q-02132,REP-05,Gold,2,0.0,0.0,2.0,0.0,0.0,8.898502,0.409836,2.0,5.653279,6.35,2.0,1.0,1.840501,0.0,0
Q-02133,REP-03,Gold,2,0.0,0.0,2.0,0.0,0.0,9.348013,0.941176,2.0,0.240588,4.09,2.0,0.0,-4.038248,0.0,0
Q-02134,REP-06,Gold,4,0.0,0.0,4.0,0.0,0.0,11.014127,0.658707,2.0,5.72916,13.52,2.0,0.0,-0.392301,0.0,0
Q-02135,REP-04,Bronze,2,0.767368,2.43,2.0,1.0,0.315789,10.03456,0.0,0.0,4.152632,7.43,0.0,0.0,-1.641364,0.7796,0
Q-02136,REP-08,Bronze,2,6.55802,6.81,2.0,2.0,1.0,12.091228,0.0,0.0,11.55802,11.81,0.0,1.0,1.869624,5.4393,2
Q-02137,REP-05,Gold,3,0.0,0.0,3.0,0.0,0.0,10.211193,0.588127,2.0,1.761147,3.34,2.0,0.0,-2.051631,0.0,0
Q-02138,REP-05,Silver,2,0.0,0.0,2.0,0.0,0.0,10.785518,0.99348,1.0,8.63393,8.69,2.0,0.0,4.821153,0.129,0
Q-02139,REP-02,Silver,4,0.0,0.0,4.0,0.0,0.0,10.865726,0.183381,1.0,3.971547,4.99,0.0,0.0,-2.218433,0.3171,0
Q-02140,REP-02,Silver,2,0.0,0.0,2.0,0.0,0.0,9.169623,0.75,1.0,2.78,2.89,0.0,0.0,-3.40998,0.2725,1
Q-02141,REP-02,Bronze,2,2.424699,2.5,2.0,1.0,0.96988,10.81579,0.03012,0.0,7.375301,7.5,0.0,0.0,1.185321,1.7249,1
Q-02142,REP-01,Silver,4,0.898775,1.14,4.0,1.0,0.788399,10.477739,0.864423,1.0,9.53964,11.14,0.0,0.0,3.963792,1.4318,1
Q-02143,REP-04,Gold,3,0.0,0.0,3.0,0.0,0.0,12.31538,0.21515,2.0,4.56355,8.43,0.0,1.0,-1.230446,1.9875,1
Q-02144,REP-02,Bronze,1,2.78,2.78,1.0,1.0,1.0,10.540091,0.0,0.0,7.78,7.78,0.0,1.0,1.59002,2.2384,2
Q-02145,REP-05,Gold,2,0.0,0.0,2.0,0.0,0.0,10.502352,1.0,2.0,2.683516,4.44,2.0,0.0,-1.129261,0.0,0
Q-02146,REP-08,Bronze,2,11.385,14.5,2.0,2.0,1.0,10.181157,0.681818,0.0,16.385,19.5,0.0,0.0,6.696604,11.124,2
Q-02147,REP-01,Silver,2,0.0,0.0,2.0,0.0,0.0,11.171857,0.0,1.0,7.972532,8.17,0.0,1.0,2.396685,0.8225,1
Q-02148,REP-06,Bronze,2,0.0,0.0,2.0,0.0,0.0,11.27214,0.610687,0.0,2.398321,3.43,2.0,0.0,-3.723141,0.3909,0
Q-02149,REP-03,Silver,1,0.0,0.0,1.0,0.0,0.0,10.134639,0.0,1.0,0.0,0.0,2.0,0.0,-4.278836,0.0,0
Q-02150,REP-08,Bronze,4,8.877715,12.21,4.0,4.0,1.0,11.187209,0.921053,0.0,13.877715,17.21,0.0,1.0,4.189318,9.9911,2
Q-02151,REP-06,Bronze,4,1.089064,8.87,4.0,1.0,0.122781,12.020652,0.086669,0.0,2.021848,13.87,2.0,0.0,-4.099614,2.2654,2
Q-02152,REP-05,Bronze,1,0.0,0.0,1.0,0.0,0.0,9.980495,0.0,0.0,2.05,2.05,2.0,1.0,-1.762778,0.03,0
Q-02153,REP-08,Silver,2,2.481481,2.68,2.0,1.0,0.925926,10.385945,0.925926,1.0,12.088889,12.68,0.0,0.0,2.400493,2.9385,2
Q-02154,REP-07,Silver,1,0.0,0.0,1.0,0.0,0.0,8.507345,0.0,1.0,8.45,8.45,1.0,0.0,-0.696043,0.0,0
Q-02155,REP-05,Gold,2,0.0,0.0,2.0,0.0,0.0,12.118339,0.112991,2.0,7.806239,8.7,2.0,1.0,3.993461,0.9988,0
Q-02156,REP-05,Gold,3,0.0,0.0,3.0,0.0,0.0,10.083139,0.940046,2.0,0.32093,5.77,2.0,1.0,-3.491848,0.1265,0
Q-02157,REP-07,Silver,3,0.0,0.0,3.0,0.0,0.0,10.740757,1.0,1.0,6.690519,8.61,1.0,0.0,-2.455523,0.415,0
Q-02158,REP-02,Bronze,6,0.712753,3.68,6.0,3.0,0.314708,11.016184,0.162695,0.0,3.958702,8.68,0.0,0.0,-2.231278,1.3007,1
Q-02159,REP-04,Gold,1,0.0,0.0,1.0,0.0,0.0,10.540091,0.0,2.0,7.47,7.47,0.0,0.0,1.676004,0.0,0
Q-02160,REP-02,Gold,2,0.0,0.0,2.0,0.0,0.0,9.425532,1.0,2.0,4.812258,9.5,0.0,0.0,-1.377722,0.2133,0
Q-02161,REP-04,Silver,2,0.0,0.0,2.0,0.0,0.0,11.553453,0.0,1.0,5.276098,5.28,0.0,0.0,-0.517898,0.6478,0
Q-02162,REP-01,Silver,4,0.153892,2.79,4.0,1.0,0.055158,9.882315,0.944842,1.0,7.704402,12.79,0.0,0.0,2.128555,0.8344,0
Q-02163,REP-04,Silver,4,0.175552,0.22,4.0,1.0,0.797966,12.049775,0.04209,1.0,9.345738,10.22,0.0,0.0,3.551742,1.3266,1
Q-02164,REP-08,Gold,4,0.0,0.0,4.0,0.0,0.0,11.095909,0.572079,2.0,7.894203,8.74,0.0,0.0,-1.794193,0.4238,0
Q-02165,REP-02,Silver,6,0.0,0.0,6.0,0.0,0.0,12.296923,0.068487,1.0,3.005194,8.23,0.0,0.0,-3.184786,1.6428,1
Q-02166,REP-05,Gold,2,0.0,0.0,2.0,0.0,0.0,9.523763,0.0,2.0,3.742105,4.02,2.0,0.0,-0.070673,0.0,0
Q-02167,REP-08,Bronze,2,6.798187,7.54,2.0,2.0,1.0,10.108508,0.651731,0.0,11.798187,12.54,0.0,1.0,2.109791,6.7616,2
Q-02168,REP-03,Bronze,1,0.0,0.0,1.0,0.0,0.0,8.881975,0.0,0.0,0.11,0.11,2.0,0.0,-4.168836,0.0,0
Q-02169,REP-01,Bronze,3,7.273131,7.49,3.0,3.0,1.0,9.22582,0.945347,0.0,12.273131,12.49,0.0,1.0,6.697284,7.9071,2
Q-02170,REP-01,Bronze,3,0.0,0.0,3.0,0.0,0.0,12.059317,0.243196,0.0,2.095866,2.91,0.0,0.0,-3.479981,1.5729,2
Q-02171,REP-07,Gold,4,0.0,0.0,4.0,0.0,0.0,10.376331,0.224369,2.0,8.508361,9.97,1.0,0.0,-0.637682,0.0,0
Q-02172,REP-03,Bronze,2,0.0,0.0,2.0,0.0,0.0,10.633473,1.0,0.0,0.231325,1.28,2.0,0.0,-4.047511,0.2958,0
Q-02173,REP-05,Bronze,1,0.69,0.69,1.0,1.0,1.0,11.429555,1.0,0.0,5.69,5.69,2.0,1.0,1.877222,1.8222,2
Q-02174,REP-03,Silver,4,0.0,0.0,4.0,0.0,0.0,11.391616,0.338696,1.0,4.184725,4.79,2.0,0.0,-0.094111,0.1044,0
Q-02175,REP-05,Bronze,3,10.185406,10.66,3.0,2.0,0.971503,11.659628,0.045769,0.0,15.105043,15.66,2.0,1.0,11.292265,6.2962,2
Q-02176,REP-08,Silver,2,2.0,2.7,2.0,1.0,0.740741,10.098273,0.740741,1.0,11.372593,12.7,0.0,1.0,1.684196,2.8169,2
Q-02177,REP-04,Silver,6,0.0,0.0,6.0,0.0,0.0,12.211563,0.152163,1.0,3.899378,6.94,0.0,0.0,-1.894617,1.5395,1
Q-02178,REP-02,Silver,1,0.0,0.0,1.0,0.0,0.0,9.798183,1.0,1.0,3.29,3.29,0.0,0.0,-2.89998,0.48,0
Q-02179,REP-02,Gold,3,0.0,0.0,3.0,0.0,0.0,9.372969,0.849979,2.0,6.048228,6.49,0.0,0.0,-0.141752,0.1255,0
Q-02180,REP-07,Silver,1,0.0,0.0,1.0,0.0,0.0,10.59666,1.0,1.0,6.19,6.19,1.0,0.0,-2.956043,0.3633,0
Q-02181,REP-01,Bronze,1,1.04,1.04,1.0,1.0,1.0,6.398595,1.0,0.0,6.04,6.04,0.0,0.0,0.464153,1.543,1
Q-02182,REP-06,Gold,5,0.0,0.0,5.0,0.0,0.0,11.825551,0.136064,2.0,7.459188,9.34,2.0,0.0,1.337726,0.174,0
Q-02183,REP-03,Bronze,3,0.0,0.0,3.0,0.0,0.0,11.723194,0.104538,0.0,0.074344,1.39,2.0,0.0,-4.204493,0.4858,0
Q-02184,REP-02,Gold,1,0.0,0.0,1.0,0.0,0.0,10.328788,0.0,2.0,5.5,5.5,0.0,1.0,-0.68998,0.265,1
Q-02185,REP-05,Bronze,2,0.0,0.0,2.0,0.0,0.0,8.237744,0.0,0.0,3.143333,3.46,2.0,1.0,-0.669444,0.0,0
Q-02186,REP-04,Silver,2,0.0,0.0,2.0,0.0,0.0,10.616462,0.441176,1.0,5.945588,6.55,0.0,1.0,0.151592,0.8126,0
Q-02187,REP-01,Silver,1,0.0,0.0,1.0,0.0,0.0,9.392745,1.0,1.0,7.75,7.75,0.0,0.0,2.174153,0.43,0
Q-02188,REP-04,Silver,2,0.0,0.0,2.0,0.0,0.0,9.532496,0.478261,1.0,3.581304,5.59,0.0,0.0,-2.212692,0.158,0
Q-02189,REP-08,Bronze,6,1.885248,5.02,6.0,5.0,0.8,10.532123,0.608,0.0,6.441248,10.02,0.0,0.0,-3.247148,2.4935,2
Q-02190,REP-06,Bronze,2,0.0,0.0,2.0,0.0,0.0,11.981935,0.0,0.0,2.233814,2.26,2.0,0.0,-3.887648,0.732,0
Q-02191,REP-06,Silver,4,0.0,0.0,4.0,0.0,0.0,12.365215,0.208955,1.0,7.081407,8.25,2.0,0.0,0.959946,1.2491,1
Q-02192,REP-06,Silver,1,0.0,0.0,1.0,0.0,0.0,8.119994,0.0,1.0,4.13,4.13,2.0,0.0,-1.991462,0.0,0
Q-02193,REP-03,Gold,5,0.0,0.0,5.0,0.0,0.0,10.836852,0.992922,2.0,5.437769,7.73,2.0,1.0,1.158933,0.3799,0
Q-02194,REP-05,Bronze,6,0.493328,0.98,6.0,2.0,0.77211,11.822254,0.853578,0.0,5.088345,5.98,2.0,0.0,1.275567,1.4872,1
Q-02195,REP-04,Bronze,1,5.0,5.0,1.0,1.0,1.0,9.036106,0.0,0.0,10.0,10.0,0.0,1.0,4.206004,3.17,2
Q-02196,REP-07,Silver,3,0.0,0.0,3.0,0.0,0.0,8.396381,0.0,1.0,7.659932,7.93,1.0,0.0,-1.486111,0.0,0
Q-02197,REP-04,Bronze,5,5.910599,11.11,5.0,3.0,0.725392,10.464559,0.950071,0.0,10.726434,16.11,0.0,0.0,4.932438,6.9593,2
Q-02198,REP-08,Silver,2,3.369497,3.82,2.0,2.0,1.0,10.772708,1.0,1.0,13.369497,13.82,0.0,0.0,3.681101,3.9781,2
Q-02199,REP-04,Silver,2,0.0,0.0,2.0,0.0,0.0,9.345832,0.174672,1.0,5.146201,5.92,0.0,0.0,-0.647795,0.0,0
Q-02200,REP-03,Silver,2,0.0,0.0,2.0,0.0,0.0,11.144771,0.375723,1.0,3.269017,4.58,2.0,0.0,-1.009819,0.0,0
Q-02201,REP-07,Bronze,1,4.09,4.09,1.0,1.0,1.0,5.993961,0.0,0.0,9.09,9.09,1.0,1.0,-0.056043,2.321,2
Q-02202,REP-01,Silver,3,0.0,0.0,3.0,0.0,0.0,10.038936,0.764192,1.0,5.518122,7.43,0.0,1.0,-0.057725,0.8411,1
Q-02203,REP-03,Silver,1,0.0,0.0,1.0,0.0,0.0,8.412055,1.0,1.0,0.0,0.0,2.0,0.0,-4.278836,0.0,0
Q-02204,REP-05,Bronze,4,7.448554,11.36,4.0,1.0,0.655683,11.909693,0.338265,0.0,10.730235,16.36,2.0,0.0,6.917458,5.2032,2
Q-02205,REP-07,Silver,3,0.0,0.0,3.0,0.0,0.0,12.175619,0.530928,1.0,7.004691,8.39,1.0,0.0,-2.141352,1.3887,0
Q-02206,REP-06,Gold,2,0.0,0.0,2.0,0.0,0.0,10.775847,0.877743,2.0,6.814389,7.4,2.0,1.0,0.692927,0.2915,0
Q-02207,REP-07,Silver,2,0.067742,0.14,2.0,1.0,0.483871,9.137877,0.516129,1.0,7.631613,10.14,1.0,0.0,-1.51443,0.0,0
Q-02208,REP-03,Silver,4,0.0,0.0,4.0,0.0,0.0,10.952577,0.378284,1.0,0.253117,1.01,2.0,1.0,-4.025719,0.3139,0
Q-02209,REP-07,Bronze,2,6.364525,7.9,2.0,2.0,1.0,10.507148,0.984279,0.0,11.364525,12.9,1.0,1.0,2.218482,7.1592,2
Q-02210,REP-03,Bronze,5,1.172716,6.33,5.0,2.0,0.204422,11.470863,0.241969,0.0,5.661877,11.33,2.0,1.0,1.383041,2.4146,2
Q-02211,REP-01,Bronze,2,0.0,0.0,2.0,0.0,0.0,9.148571,0.0,0.0,2.078298,2.16,0.0,0.0,-3.497549,0.0783,0
Q-02212,REP-04,Silver,4,1.783062,2.3,4.0,1.0,0.775244,10.737505,0.156352,1.0,10.976775,12.3,0.0,0.0,5.182779,1.2516,1
Q-02213,REP-07,Silver,4,3.425059,5.85,4.0,1.0,0.58548,11.131972,0.74356,1.0,12.369016,15.85,1.0,0.0,3.222974,3.9788,2
Q-02214,REP-01,Gold,1,0.0,0.0,1.0,0.0,0.0,9.341456,1.0,2.0,0.0,0.0,0.0,0.0,-5.575847,0.205,0
Q-02215,REP-01,Bronze,1,5.86,5.86,1.0,1.0,1.0,9.998843,1.0,0.0,10.86,10.86,0.0,1.0,5.284153,6.7503,2
Q-02216,REP-04,Gold,2,3.418803,4.0,2.0,1.0,0.854701,10.242848,0.854701,2.0,12.916068,14.0,0.0,1.0,7.122072,4.0259,2
Q-02217,REP-06,Bronze,3,0.599764,4.58,3.0,2.0,0.149606,10.547996,0.03937,0.0,3.439764,9.58,2.0,0.0,-2.681698,0.5347,1
Q-02218,REP-05,Bronze,4,0.0,0.0,4.0,0.0,0.0,11.636037,0.766578,0.0,1.808037,2.93,2.0,0.0,-2.004741,0.7641,0
Q-02219,REP-01,Bronze,5,1.562496,4.83,5.0,3.0,0.733768,11.524765,0.252001,0.0,5.466754,9.83,0.0,0.0,-0.109093,2.1694,2
Q-02220,REP-04,Bronze,4,0.360281,0.48,4.0,1.0,0.750586,11.759012,0.752932,0.0,5.065887,5.48,0.0,0.0,-0.728108,1.8354,1
Q-02221,REP-05,Gold,2,0.0,0.0,2.0,0.0,0.0,10.27336,0.0,2.0,3.384456,4.0,2.0,0.0,-0.428322,0.0,0
