basket_id,product_ids
B-02970,DOCK-01|LAPTOP-01|MOUSE-01
B-02971,SETUP-01
B-02972,CABLE-01|DOCK-01|LAPTOP-01|MOUSE-01|SETUP-01
B-02973,INSTALL-01|SERVER-01
B-02974,DOCK-01|LAPTOP-02|MONITOR-01|WARRANTY-01
B-02975,DOCK-01|MONITOR-01|SETUP-01
B-02976,CABLE-01|SETUP-01|SUPPORT-01
B-02977,CABLE-01|LAPTOP-01|WARRANTY-01
B-02978,INSTALL-01|RACK-01|SERVER-01
B-02979,SETUP-01
B-02980,DOCK-01|SETUP-01|SUPPORT-01
B-02981,MONITOR-01
B-02982,CABLE-01|CLOUD-01|MONITOR-01|SERVER-01
B-02983,CABLE-01|LAPTOP-01|MONITOR-01|MOUSE-01|WARRANTY-01
B-02984,SETUP-01
B-02985,CABLE-01|MONITOR-01|WARRANTY-01
B-02986,LAPTOP-01|MOUSE-01|WARRANTY-01
B-02987,RACK-01|SERVER-01
B-02988,CABLE-01|DOCK-01|LAPTOP-01|MOUSE-01|WARRANTY-01
B-02989,INSTALL-01|RACK-01|SERVER-01|SUPPORT-01
B-02990,DOCK-01|MONITOR-01|RACK-01
B-02991,LAPTOP-01
B-02992,CLOUD-01|SERVER-01|SUPPORT-01
B-02993,RACK-01|SETUP-01|SUPPORT-01|TRAINING-01
B-02994,CABLE-01|DOCK-01|LAPTOP-01|SETUP-01
B-02995,CABLE-01|DOCK-01|LAPTOP-01|LAPTOP-02|MONITOR-01|MOUSE-01|WARRANTY-01
B-02996,CABLE-01|DOCK-01|MONITOR-01|RACK-01
B-02997,MONITOR-01
B-02998,DOCK-01|LAPTOP-02|MONITOR-01|WARRANTY-01
B-02999,CLOUD-01|RACK-01|SERVER-01
B-03000,INSTALL-01|RACK-01|SERVER-01|SUPPORT-01
